ags,55743291,8995,-1002,-1277,529,181,10177
ags,55743295,9056,-1058,-1294,544,229,10771
ags,55743299,9205,-1034,-1321,614,228,11342
ags,55743303,9390,-1007,-1296,597,265,11942
ags,55743307,9554,-1012,-1389,649,268,12507
ags,55743311,9742,-975,-1338,692,254,13054
ags,55743315,9810,-919,-1399,695,294,13600
ags,55743319,10013,-895,-1306,730,306,14154
ags,55743323,10198,-858,-1441,779,283,14687
ags,55743327,10303,-863,-1448,822,310,15212
ags,55743331,10574,-836,-1458,822,335,15718
ags,55743335,10709,-731,-1336,865,309,16214
ags,55743339,10902,-714,-1470,903,327,16709
ags,55743343,11085,-780,-1419,933,330,17193
ags,55743347,11209,-712,-1506,944,341,17664
ags,55743351,11500,-678,-1484,1003,346,18121
ags,55743355,11678,-663,-1538,1016,346,18571
ags,55743359,11805,-546,-1506,1029,365,18989
ags,55743363,11951,-580,-1555,1054,376,19415
ags,55743367,12178,-541,-1560,1080,376,19826
ags,55743371,12320,-492,-1484,1103,379,20199
ags,55743375,12503,-485,-1545,1129,384,20574
ags,55743379,12664,-409,-1502,1126,417,20951
ags,55743383,12881,-392,-1460,1150,419,21299
ags,55743387,13065,-309,-1455,1164,407,21632
ags,55743391,13243,-341,-1560,1206,452,21951
ags,55743395,13338,-223,-1509,1170,466,22270
ags,55743399,13536,-182,-1482,1240,457,22536
ags,55743403,13626,-162,-1502,1235,492,22797
ags,55743407,13743,-128,-1616,1248,481,23049
ags,55743411,13887,-51,-1614,1258,517,23287
ags,55743415,14036,-41,-1580,1277,504,23515
ags,55743419,14068,5,-1629,1280,507,23693
ags,55743423,14173,-29,-1582,1286,546,23892
ags,55743427,14278,134,-1672,1298,510,24034
ags,55743431,14412,171,-1604,1313,535,24212
ags,55743435,14361,169,-1633,1330,541,24338
ags,55743439,14478,247,-1712,1342,535,24458
ags,55743443,14561,247,-1658,1312,523,24539
ags,55743447,14576,340,-1572,1338,521,24599
ags,55743451,14566,308,-1563,1352,532,24664
ags,55743455,14593,440,-1629,1321,529,24710
ags,55743459,14654,435,-1663,1365,527,24725
ags,55743463,14617,447,-1682,1339,535,24722
ags,55743467,14527,435,-1697,1347,527,24698
ags,55743471,14566,576,-1619,1335,527,24661
ags,55743475,14588,633,-1563,1324,542,24605
ags,55743479,14534,615,-1650,1353,533,24528
ags,55743483,14478,642,-1555,1300,532,24434
ags,55743487,14412,672,-1502,1329,550,24325
ags,55743491,14356,730,-1494,1312,541,24208
ags,55743495,14305,762,-1624,1312,549,24064
ags,55743499,14158,833,-1482,1321,573,23870
ags,55743503,14017,896,-1533,1283,561,23702
ags,55743507,13978,889,-1548,1280,556,23515
ags,55743511,13868,913,-1516,1280,568,23275
ags,55743515,13643,935,-1497,1246,568,23040
ags,55743519,13575,969,-1624,1240,556,22794
ags,55743523,13431,1052,-1585,1213,556,22525
ags,55743527,13270,991,-1589,1196,547,22249
ags,55743531,13145,1126,-1650,1182,535,21939
ags,55743535,12989,1084,-1521,1197,544,21618
ags,55743539,12806,1140,-1543,1155,524,21289
ags,55743543,12603,1082,-1619,1124,503,20957
ags,55743547,12501,1196,-1570,1119,498,20573
ags,55743551,12325,1150,-1545,1089,465,20212
ags,55743555,12066,1240,-1472,1068,460,19823
ags,55743559,11937,1233,-1526,1032,458,19414
ags,55743563,11761,1218,-1506,1057,429,18991
ags,55743567,11573,1292,-1436,982,422,18559
ags,55743571,11336,1348,-1482,985,420,18110
ags,55743575,11160,1377,-1499,944,388,17651
ags,55743579,10955,1345,-1336,944,399,17173
ags,55743583,10865,1375,-1436,883,367,16715
ags,55743587,10650,1414,-1343,874,379,16212
ags,55743591,10450,1406,-1318,848,375,15722
ags,55743595,10294,1384,-1411,822,362,15206
ags,55743599,10071,1489,-1316,771,352,14678
ags,55743603,9979,1453,-1343,777,350,14141
ags,55743607,9715,1441,-1358,721,323,13603
ags,55743611,9537,1472,-1338,709,321,13037
ags,55743615,9319,1475,-1365,657,309,12475
ags,55743619,9193,1475,-1338,666,317,11913
ags,55743623,9146,1541,-1338,533,287,11351
ags,55743627,8868,1502,-1328,591,266,10767
ags,55743631,8860,1568,-1394,501,262,10171
ags,55743635,8663,1485,-1358,483,245,9597
ags,55743639,8582,1572,-1411,451,233,9012
ags,55743643,8416,1433,-1394,397,211,8374
ags,55743647,8314,1597,-1243,402,184,7759
ags,55743651,8211,1524,-1375,324,167,7151
ags,55743655,8133,1558,-1321,338,132,6530
ags,55743659,8018,1568,-1253,275,120,5899
ags,55743663,7918,1575,-1309,252,118,5275
ags,55743667,7864,1531,-1328,212,74,4643
ags,55743671,7781,1580,-1238,171,77,3997
ags,55743675,7762,1612,-1296,119,46,3367
ags,55743679,7713,1577,-1253,143,33,2731
ags,55743683,7652,1563,-1228,46,23,2084
ags,55743687,7576,1585,-1206,44,-3,1446
ags,55743691,7625,1568,-1323,-40,-15,823
ags,55743695,7681,1592,-1106,-17,-12,156
ags,55743699,7610,1550,-1228,-116,-45,-469
ags,55743703,7547,1526,-1250,-112,-45,-1126
ags,55743707,7637,1631,-1194,-174,-50,-1771
ags,55743711,7652,1607,-1172,-170,-56,-2406
ags,55743715,7755,1636,-1274,-258,-84,-3057
ags,55743719,7642,1565,-1248,-252,-71,-3674
ags,55743723,7855,1638,-1226,-313,-102,-4319
ags,55743727,7877,1511,-1292,-350,-122,-4962
ags,55743731,7972,1555,-1387,-386,-150,-5562
ags,55743735,7996,1565,-1274,-420,-144,-6206
ags,55743739,8143,1587,-1301,-458,-171,-6846
ags,55743743,8228,1492,-1245,-498,-205,-7452
ags,55743747,8309,1546,-1362,-515,-223,-8064
ags,55743751,8411,1558,-1377,-557,-232,-8640
ags,55743755,8572,1546,-1394,-588,-252,-9252
ags,55743759,8648,1526,-1336,-614,-272,-9875
ags,55743763,8751,1585,-1504,-655,-292,-10452
ags,55743767,8885,1465,-1387,-710,-310,-11051
ags,55743771,9168,1570,-1336,-695,-318,-11639
ags,55743775,9271,1524,-1382,-789,-363,-12202
ags,55743779,9332,1516,-1436,-771,-357,-12771
ags,55743783,9608,1529,-1326,-858,-354,-13312
ags,55743787,9800,1443,-1279,-818,-397,-13866
ags,55743791,10023,1465,-1401,-928,-406,-14387
ags,55743795,10027,1414,-1304,-895,-385,-14939
ags,55743799,10320,1472,-1414,-953,-389,-15440
ags,55743803,10506,1382,-1321,-967,-417,-15956
ags,55743807,10677,1397,-1404,-1002,-423,-16457
ags,55743811,10806,1345,-1426,-1017,-432,-16936
ags,55743815,11016,1289,-1448,-1057,-443,-17422
ags,55743819,11214,1297,-1487,-1081,-432,-17881
ags,55743823,11351,1240,-1414,-1105,-452,-18355
ags,55743827,11553,1306,-1458,-1138,-461,-18784
ags,55743831,11741,1316,-1409,-1167,-472,-19197
ags,55743835,11949,1253,-1480,-1170,-483,-19610
ags,55743839,12095,1277,-1521,-1209,-499,-20000
ags,55743843,12271,1150,-1514,-1226,-502,-20379
ags,55743847,12420,1199,-1484,-1244,-508,-20774
ags,55743851,12657,1143,-1636,-1270,-541,-21110
ags,55743855,12808,1123,-1582,-1273,-527,-21454
ags,55743859,13008,1094,-1563,-1298,-563,-21782
ags,55743863,13152,1106,-1614,-1295,-556,-22106
ags,55743867,13260,957,-1609,-1373,-579,-22376
ags,55743871,13487,982,-1648,-1318,-603,-22675
ags,55743875,13577,930,-1624,-1374,-592,-22932
ags,55743879,13616,913,-1638,-1388,-600,-23155
ags,55743883,13895,867,-1558,-1388,-605,-23402
ags,55743887,13926,889,-1614,-1405,-611,-23608
ags,55743891,14095,833,-1582,-1391,-609,-23785
ags,55743895,14183,777,-1567,-1432,-588,-24011
ags,55743899,14246,711,-1531,-1420,-600,-24176
ags,55743903,14356,740,-1589,-1437,-585,-24295
ags,55743907,14488,576,-1646,-1451,-586,-24410
ags,55743911,14488,628,-1548,-1417,-585,-24504
ags,55743915,14510,593,-1465,-1483,-582,-24585
ags,55743919,14571,535,-1575,-1429,-577,-24661
ags,55743923,14573,564,-1558,-1481,-577,-24692
ags,55743927,14571,454,-1565,-1473,-562,-24704
ags,55743931,14627,510,-1553,-1454,-576,-24732
ags,55743935,14647,344,-1629,-1470,-553,-24709
ags,55743939,14576,332,-1621,-1441,-541,-24678
ags,55743943,14529,342,-1633,-1464,-548,-24631
ags,55743947,14573,291,-1658,-1447,-551,-24559
ags,55743951,14503,225,-1699,-1444,-534,-24469
ags,55743955,14376,227,-1712,-1487,-557,-24352
ags,55743959,14385,93,-1633,-1422,-542,-24251
ags,55743963,14310,88,-1641,-1428,-562,-24106
ags,55743967,14193,8,-1599,-1415,-550,-23939
ags,55743971,14146,39,-1697,-1415,-545,-23758
ags,55743975,14041,-32,-1643,-1426,-559,-23555
ags,55743979,13956,-61,-1694,-1385,-554,-23361
ags,55743983,13814,-150,-1567,-1341,-522,-23130
ags,55743987,13604,-226,-1560,-1389,-522,-22868
ags,55743991,13614,-194,-1462,-1330,-525,-22616
ags,55743995,13409,-221,-1404,-1330,-492,-22338
ags,55743999,13304,-316,-1582,-1304,-515,-22063
ags,55744003,13172,-338,-1502,-1324,-475,-21726
ags,55744007,12955,-353,-1563,-1258,-470,-21405
ags,55744011,12740,-338,-1526,-1266,-453,-21055
ags,55744015,12659,-450,-1426,-1241,-455,-20701
ags,55744019,12418,-475,-1487,-1231,-424,-20327
ags,55744023,12313,-573,-1511,-1211,-426,-19938
ags,55744027,12059,-568,-1543,-1171,-397,-19547
ags,55744031,11883,-597,-1519,-1165,-389,-19129
ags,55744035,11758,-626,-1428,-1122,-394,-18698
ags,55744039,11566,-638,-1502,-1101,-365,-18264
ags,55744043,11214,-673,-1455,-1083,-363,-17803
ags,55744047,11194,-700,-1524,-1043,-337,-17338
ags,55744051,11006,-721,-1362,-1026,-341,-16881
ags,55744055,10858,-773,-1445,-1015,-353,-16365
ags,55744059,10604,-804,-1492,-951,-336,-15894
ags,55744063,10469,-836,-1436,-956,-333,-15379
ags,55744067,10316,-885,-1419,-901,-334,-14854
ags,55744071,10067,-934,-1387,-875,-333,-14338
ags,55744075,9927,-936,-1343,-854,-328,-13805
ags,55744079,9754,-907,-1397,-843,-307,-13231
ags,55744083,9617,-968,-1350,-759,-292,-12692
ags,55744087,9417,-1039,-1226,-765,-298,-12126
ags,55744091,9280,-1014,-1270,-716,-264,-11559
ags,55744095,9249,-1032,-1355,-710,-246,-10979
ags,55744099,9075,-1105,-1292,-638,-252,-10393
ags,55744103,8848,-1097,-1314,-625,-209,-9806
ags,55744107,8746,-1156,-1262,-586,-208,-9158
ags,55744111,8673,-1051,-1213,-556,-205,-8590
ags,55744115,8467,-1168,-1201,-512,-183,-7997
ags,55744119,8384,-1161,-1174,-487,-139,-7361
ags,55744123,8370,-1158,-1160,-452,-124,-6767
ags,55744127,8245,-1222,-1204,-402,-131,-6145
ags,55744131,8094,-1212,-1277,-391,-112,-5518
ags,55744135,8077,-1251,-1235,-377,-79,-4871
ags,55744139,8021,-1168,-1270,-299,-67,-4249
ags,55744143,7908,-1239,-1279,-260,-70,-3606
ags,55744147,7864,-1288,-1311,-243,-51,-2971
ags,55744151,7872,-1254,-1223,-189,-48,-2338
ags,55744155,7850,-1227,-1253,-168,-35,-1684
ags,55744159,7801,-1266,-1328,-98,-35,-1055
ags,55744163,7786,-1281,-1277,-81,-16,-422
ags,55744167,7777,-1198,-1233,-57,-10,214
ags,55744171,7830,-1259,-1238,-9,-15,870
ags,55744175,7733,-1256,-1231,33,-7,1513
ags,55744179,7872,-1207,-1326,56,39,2141
ags,55744183,7903,-1144,-1294,101,7,2794
ags,55744187,7877,-1241,-1172,151,28,3422
ags,55744191,7923,-1212,-1253,194,54,4054
ags,55744195,8043,-1134,-1174,197,63,4690
ags,55744199,8152,-1168,-1196,238,62,5309
ags,55744203,8138,-1168,-1216,284,121,5956
ags,55744207,8194,-1195,-1184,326,109,6576
ags,55744211,8443,-1110,-1240,339,135,7197
ags,55744215,8524,-1100,-1289,406,132,7791
ags,55744219,8575,-1112,-1267,443,165,8402
ags,55744223,8687,-1144,-1260,439,196,9022
ags,55744227,8843,-1085,-1238,498,185,9611
ags,55744231,9029,-1066,-1304,541,193,10211
ags,55744235,9044,-1039,-1274,565,233,10811
ags,55744239,9295,-1051,-1384,591,248,11379
ags,55744243,9395,-941,-1336,628,239,11947
ags,55744247,9556,-924,-1494,654,254,12509
ags,55744251,9644,-1002,-1377,684,274,13075
ags,55744255,9827,-944,-1387,713,272,13609
ags,55744259,10045,-895,-1362,741,272,14153
ags,55744263,10162,-853,-1406,782,303,14678
ags,55744267,10389,-892,-1472,816,284,15196
ags,55744271,10601,-783,-1336,837,304,15707
ags,55744275,10731,-700,-1343,872,304,16217
ags,55744279,10919,-804,-1543,915,304,16702
ags,55744283,11041,-707,-1470,924,335,17164
ags,55744287,11253,-668,-1519,932,330,17655
ags,55744291,11443,-687,-1397,1013,327,18083
ags,55744295,11602,-651,-1524,991,347,18536
ags,55744299,11776,-604,-1494,1029,391,18971
ags,55744303,12012,-509,-1409,1051,364,19376
ags,55744307,12181,-558,-1565,1083,371,19776
ags,55744311,12320,-541,-1441,1083,400,20174
ags,55744315,12432,-485,-1548,1118,411,20547
ags,55744319,12730,-394,-1460,1155,433,20896
ags,55744323,12864,-341,-1524,1165,426,21244
ags,55744327,13028,-353,-1499,1173,433,21553
ags,55744331,13189,-306,-1423,1202,474,21887
ags,55744335,13365,-219,-1484,1202,472,22183
ags,55744339,13441,-255,-1609,1235,477,22467
ags,55744343,13550,-187,-1602,1254,489,22728
ags,55744347,13699,-99,-1453,1225,501,22974
ags,55744351,13792,-111,-1511,1272,483,23205
ags,55744355,13897,-41,-1658,1277,518,23411
ags,55744359,14034,22,-1675,1301,513,23620
ags,55744363,14146,27,-1629,1277,500,23796
ags,55744367,14276,71,-1611,1321,483,23951
ags,55744371,14349,164,-1621,1304,507,24096
ags,55744375,14346,152,-1538,1329,472,24229
ags,55744379,14424,230,-1614,1364,518,24328
ags,55744383,14495,244,-1697,1316,515,24431
ags,55744387,14529,279,-1650,1353,498,24496
ags,55744391,14554,398,-1597,1336,533,24548
ags,55744395,14564,388,-1636,1332,518,24594
ags,55744399,14622,457,-1621,1345,523,24602
ags,55744403,14539,447,-1528,1307,547,24591
ags,55744407,14664,496,-1589,1353,526,24579
ags,55744411,14634,564,-1589,1352,523,24541
ags,55744415,14529,545,-1541,1306,549,24475
ags,55744419,14488,669,-1475,1348,541,24396
ags,55744423,14444,694,-1538,1286,542,24306
ags,55744427,14371,650,-1502,1344,575,24183
ags,55744431,14166,750,-1536,1294,561,24052
ags,55744435,14188,806,-1548,1304,587,23919
ags,55744439,14119,850,-1668,1304,571,23731
ags,55744443,14005,840,-1563,1269,575,23559
ags,55744447,13880,884,-1592,1261,564,23351
ags,55744451,13765,925,-1580,1263,550,23121
ags,55744455,13636,943,-1629,1254,536,22899
ags,55744459,13421,984,-1631,1229,550,22663
ags,55744463,13416,974,-1712,1228,536,22380
ags,55744467,13204,1016,-1697,1184,526,22084
ags,55744471,13048,1084,-1594,1176,503,21773
ags,55744475,12982,1089,-1585,1141,515,21484
ags,55744479,12772,1131,-1589,1162,495,21136
ags,55744483,12613,1050,-1570,1121,500,20788
ags,55744487,12435,1192,-1570,1092,455,20435
ags,55744491,12213,1216,-1572,1090,446,20043
ags,55744495,12007,1243,-1494,1061,462,19649
ags,55744499,11873,1299,-1521,1014,448,19254
ags,55744503,11741,1243,-1377,1043,423,18840
ags,55744507,11546,1326,-1465,964,439,18391
ags,55744511,11317,1301,-1358,990,417,17942
ags,55744515,11216,1392,-1350,910,405,17489
ags,55744519,10980,1311,-1384,958,407,17014
ags,55744523,10753,1358,-1416,863,394,16556
ags,55744527,10616,1384,-1423,866,394,16055
ags,55744531,10394,1394,-1372,839,381,15550
ags,55744535,10213,1470,-1331,817,367,15035
ags,55744539,10086,1477,-1377,745,353,14510
ags,55744543,9962,1406,-1289,745,368,13993
ags,55744547,9720,1411,-1438,716,338,13447
ags,55744551,9456,1419,-1394,665,320,12892
ags,55744555,9400,1441,-1526,661,295,12348
ags,55744559,9229,1424,-1294,626,297,11779
ags,55744563,9063,1455,-1336,573,263,11208
ags,55744567,8941,1450,-1438,545,245,10640
ags,55744571,8819,1563,-1367,518,243,10035
ags,55744575,8670,1516,-1336,492,219,9435
ags,55744579,8592,1538,-1353,440,197,8866
ags,55744583,8387,1507,-1338,396,165,8254
ags,55744587,8318,1590,-1265,393,168,7631
ags,55744591,8143,1509,-1306,310,141,7020
ags,55744595,8118,1580,-1294,327,123,6405
ags,55744599,7977,1538,-1311,253,113,5760
ags,55744603,7977,1563,-1277,264,92,5144
ags,55744607,7842,1555,-1272,182,55,4516
ags,55744611,7781,1555,-1209,194,77,3889
ags,55744615,7764,1580,-1260,113,77,3252
ags,55744619,7718,1509,-1260,117,43,2602
ags,55744623,7684,1633,-1296,35,28,1982
ags,55744627,7684,1633,-1255,35,19,1342
ags,55744631,7698,1543,-1255,-34,10,686
ags,55744635,7669,1531,-1235,-40,-7,37
ags,55744639,7610,1624,-1301,-110,-13,-573
ags,55744643,7591,1575,-1213,-118,-47,-1220
ags,55744647,7645,1546,-1240,-176,-38,-1866
ags,55744651,7657,1526,-1243,-177,-74,-2509
ags,55744655,7711,1616,-1292,-249,-89,-3133
ags,55744659,7772,1509,-1228,-281,-98,-3771
ags,55744663,7869,1572,-1289,-313,-119,-4416
ags,55744667,7838,1502,-1350,-335,-136,-5037
ags,55744671,7957,1582,-1265,-385,-137,-5669
ags,55744675,8033,1497,-1375,-420,-160,-6278
ags,55744679,8192,1548,-1338,-443,-209,-6904
ags,55744683,8253,1453,-1375,-521,-212,-7501
ags,55744687,8289,1529,-1253,-481,-234,-8118
ags,55744691,8475,1550,-1348,-583,-243,-8784
ags,55744695,8641,1436,-1360,-556,-255,-9287
ags,55744699,8690,1526,-1353,-663,-272,-9919
ags,55744703,8829,1480,-1350,-638,-290,-10506
ags,55744707,8978,1548,-1253,-713,-296,-11097
ags,55744711,9166,1489,-1343,-728,-308,-11663
ags,55744715,9239,1433,-1326,-759,-330,-12232
ags,55744719,9495,1502,-1306,-805,-331,-12793
ags,55744723,9666,1455,-1358,-823,-344,-13327
ags,55744727,9747,1406,-1338,-828,-353,-13903
ags,55744731,9949,1463,-1409,-933,-365,-14394
ags,55744735,10110,1397,-1521,-880,-383,-14955
ags,55744739,10360,1402,-1328,-945,-389,-15458
ags,55744743,10467,1341,-1387,-953,-392,-15968
ags,55744747,10723,1355,-1392,-1003,-428,-16454
ags,55744751,10882,1311,-1431,-1017,-414,-16944
ags,55744755,11068,1362,-1450,-1032,-417,-17414
ags,55744759,11246,1309,-1448,-1107,-455,-17863
ags,55744763,11409,1311,-1536,-1090,-458,-18336
ags,55744767,11619,1287,-1470,-1153,-464,-18747
ags,55744771,11754,1267,-1570,-1141,-479,-19187
ags,55744775,11990,1240,-1524,-1188,-515,-19570
ags,55744779,12200,1223,-1653,-1193,-504,-19988
ags,55744783,12313,1226,-1545,-1241,-530,-20347
ags,55744787,12515,1157,-1499,-1234,-547,-20721
ags,55744791,12691,1170,-1597,-1267,-544,-21078
ags,55744795,12789,1104,-1553,-1257,-537,-21405
ags,55744799,13026,1026,-1589,-1296,-556,-21723
ags,55744803,13152,984,-1611,-1290,-541,-22028
ags,55744807,13279,1013,-1524,-1348,-589,-22309
ags,55744811,13421,991,-1504,-1336,-576,-22590
ags,55744815,13575,979,-1653,-1383,-576,-22823
ags,55744819,13707,911,-1470,-1359,-583,-23094
ags,55744823,13826,894,-1565,-1417,-576,-23297
ags,55744827,13958,813,-1528,-1396,-585,-23501
ags,55744831,13995,803,-1575,-1389,-570,-23700
ags,55744835,14095,781,-1492,-1452,-570,-23872
ags,55744839,14263,772,-1572,-1394,-574,-24029
ags,55744843,14288,730,-1575,-1431,-580,-24145
ags,55744847,14334,662,-1553,-1438,-565,-24289
ags,55744851,14493,672,-1675,-1429,-566,-24382
ags,55744855,14478,647,-1663,-1466,-580,-24451
ags,55744859,14578,576,-1643,-1438,-563,-24535
ags,55744863,14517,574,-1621,-1449,-573,-24576
ags,55744867,14529,471,-1575,-1455,-566,-24582
ags,55744871,14561,481,-1677,-1455,-559,-24593
ags,55744875,14625,386,-1665,-1467,-571,-24594
